Component,Group,Parameter,Value
PropPostDx,Axial,ax_36,0.0
PropPostDx,Axial,ax_37,0.0
PropPostDx,Axial,ax_38,0.0
PropPostDx,Axial,ax_39,0.0
PropPostDx,Axial,ax_4,0.0
PropPostDx,Axial,ax_40,0.0
PropPostDx,Axial,ax_41,0.0
PropPostDx,Axial,ax_42,0.0
PropPostDx,Axial,ax_43,0.0
PropPostDx,Axial,ax_44,0.0
PropPostDx,Axial,ax_45,0.0
PropPostDx,Axial,ax_46,0.0
PropPostDx,Axial,ax_47,0.0
PropPostDx,Axial,ax_5,0.0
PropPostDx,Axial,ax_6,0.0
PropPostDx,Axial,ax_7,0.0
PropPostDx,Axial,ax_8,0.0
PropPostDx,Axial,ax_9,0.0
PropPostDx,Axial,r_0,0.078
PropPostDx,Axial,r_1,0.104
PropPostDx,Axial,r_10,0.3318
PropPostDx,Axial,r_11,0.35468571
PropPostDx,Axial,r_12,0.37758571
PropPostDx,Axial,r_13,0.40048571
PropPostDx,Axial,r_14,0.42338571
PropPostDx,Axial,r_15,0.44627143
PropPostDx,Axial,r_16,0.46917143
PropPostDx,Axial,r_17,0.49207143
PropPostDx,Axial,r_18,0.51497143
PropPostDx,Axial,r_19,0.53785714
PropPostDx,Axial,r_2,0.13
PropPostDx,Axial,r_20,0.56075714
PropPostDx,Axial,r_21,0.58365714
PropPostDx,Axial,r_22,0.60655714
PropPostDx,Axial,r_23,0.62944286
PropPostDx,Axial,r_24,0.65234286
PropPostDx,Axial,r_25,0.67524286
PropPostDx,Axial,r_26,0.69814286
PropPostDx,Axial,r_27,0.72102857
PropPostDx,Axial,r_28,0.74392857
PropPostDx,Axial,r_29,0.76682857
PropPostDx,Axial,r_3,0.156
PropPostDx,Axial,r_30,0.78972857
PropPostDx,Axial,r_31,0.81261429
PropPostDx,Axial,r_32,0.83551429
PropPostDx,Axial,r_33,0.85841429
PropPostDx,Axial,r_34,0.88131429
PropPostDx,Axial,r_35,0.9042
PropPostDx,Axial,r_36,0.9271
PropPostDx,Axial,r_37,0.94907143
PropPostDx,Axial,r_38,0.95505714
PropPostDx,Axial,r_39,0.9601
PropPostDx,Axial,r_4,0.182
PropPostDx,Axial,r_40,0.96515714
PropPostDx,Axial,r_41,0.9702
PropPostDx,Axial,r_42,0.97525714
PropPostDx,Axial,r_43,0.9803
PropPostDx,Axial,r_44,0.98535714
PropPostDx,Axial,r_45,0.9904
PropPostDx,Axial,r_46,0.99545714
PropPostDx,Axial,r_47,1.0
PropPostDx,Axial,r_5,0.208
PropPostDx,Axial,r_6,0.234
PropPostDx,Axial,r_7,0.26
PropPostDx,Axial,r_8,0.28584286
PropPostDx,Axial,r_9,0.3089
PropPostDx,Tangential,ConvType,2.0
PropPostDx,Tangential,CrvType,1.0
PropPostDx,Tangential,G1_0,0.0
PropPostDx,Tangential,G1_1,0.0
PropPostDx,Tangential,G1_10,0.0
PropPostDx,Tangential,G1_11,0.0
PropPostDx,Tangential,G1_12,0.0
PropPostDx,Tangential,G1_13,0.0
PropPostDx,Tangential,G1_14,0.0
PropPostDx,Tangential,G1_15,0.0
PropPostDx,Tangential,G1_16,0.0
PropPostDx,Tangential,G1_17,0.0
PropPostDx,Tangential,G1_18,0.0
PropPostDx,Tangential,G1_19,0.0
PropPostDx,Tangential,G1_2,0.0
PropPostDx,Tangential,G1_20,0.0
PropPostDx,Tangential,G1_21,0.0
PropPostDx,Tangential,G1_22,0.0
PropPostDx,Tangential,G1_23,0.0
PropPostDx,Tangential,G1_24,0.0
PropPostDx,Tangential,G1_25,0.0
PropPostDx,Tangential,G1_26,0.0
PropPostDx,Tangential,G1_27,0.0
PropPostDx,Tangential,G1_28,0.0
PropPostDx,Tangential,G1_29,0.0
PropPostDx,Tangential,G1_3,0.0
PropPostDx,Tangential,G1_30,0.0
PropPostDx,Tangential,G1_31,0.0
PropPostDx,Tangential,G1_32,0.0
PropPostDx,Tangential,G1_33,0.0
PropPostDx,Tangential,G1_34,0.0
PropPostDx,Tangential,G1_35,0.0
PropPostDx,Tangential,G1_36,0.0
PropPostDx,Tangential,G1_37,0.0
PropPostDx,Tangential,G1_38,0.0
PropPostDx,Tangential,G1_39,0.0
PropPostDx,Tangential,G1_4,0.0
PropPostDx,Tangential,G1_40,0.0
PropPostDx,Tangential,G1_41,0.0
PropPostDx,Tangential,G1_42,0.0
PropPostDx,Tangential,G1_43,0.0
PropPostDx,Tangential,G1_44,0.0
PropPostDx,Tangential,G1_45,0.0
PropPostDx,Tangential,G1_46,0.0
PropPostDx,Tangential,G1_47,0.0
PropPostDx,Tangential,G1_5,0.0
PropPostDx,Tangential,G1_6,0.0
PropPostDx,Tangential,G1_7,0.0
PropPostDx,Tangential,G1_8,0.0
PropPostDx,Tangential,G1_9,0.0
PropPostDx,Tangential,SplitPt,0.5
PropPostDx,Tangential,r_0,0.078
PropPostDx,Tangential,r_1,0.104
PropPostDx,Tangential,r_10,0.3318
PropPostDx,Tangential,r_11,0.35468571
PropPostDx,Tangential,r_12,0.37758571
PropPostDx,Tangential,r_13,0.40048571
PropPostDx,Tangential,r_14,0.42338571
PropPostDx,Tangential,r_15,0.44627143
PropPostDx,Tangential,r_16,0.46917143
PropPostDx,Tangential,r_17,0.49207143
PropPostDx,Tangential,r_18,0.51497143
PropPostDx,Tangential,r_19,0.53785714
PropPostDx,Tangential,r_2,0.13
PropPostDx,Tangential,r_20,0.56075714
PropPostDx,Tangential,r_21,0.58365714
PropPostDx,Tangential,r_22,0.60655714
PropPostDx,Tangential,r_23,0.62944286
PropPostDx,Tangential,r_24,0.65234286
PropPostDx,Tangential,r_25,0.67524286
PropPostDx,Tangential,r_26,0.69814286
PropPostDx,Tangential,r_27,0.72102857
PropPostDx,Tangential,r_28,0.74392857
PropPostDx,Tangential,r_29,0.76682857
PropPostDx,Tangential,r_3,0.156
PropPostDx,Tangential,r_30,0.78972857
PropPostDx,Tangential,r_31,0.81261429
PropPostDx,Tangential,r_32,0.83551429
PropPostDx,Tangential,r_33,0.85841429
PropPostDx,Tangential,r_34,0.88131429
PropPostDx,Tangential,r_35,0.9042
PropPostDx,Tangential,r_36,0.9271
PropPostDx,Tangential,r_37,0.94907143
PropPostDx,Tangential,r_38,0.95505714
PropPostDx,Tangential,r_39,0.9601
PropPostDx,Tangential,r_4,0.182
PropPostDx,Tangential,r_40,0.96515714
PropPostDx,Tangential,r_41,0.9702
PropPostDx,Tangential,r_42,0.97525714
PropPostDx,Tangential,r_43,0.9803
PropPostDx,Tangential,r_44,0.98535714
PropPostDx,Tangential,r_45,0.9904
PropPostDx,Tangential,r_46,0.99545714
PropPostDx,Tangential,r_47,1.0
PropPostDx,Tangential,r_5,0.208
PropPostDx,Tangential,r_6,0.234
PropPostDx,Tangential,r_7,0.26
PropPostDx,Tangential,r_8,0.28584286
PropPostDx,Tangential,r_9,0.3089
PropPostDx,Tangential,tan_0,0.0
PropPostDx,Tangential,tan_1,0.0
PropPostDx,Tangential,tan_10,0.0
PropPostDx,Tangential,tan_11,0.0
PropPostDx,Tangential,tan_12,0.0
PropPostDx,Tangential,tan_13,0.0
PropPostDx,Tangential,tan_14,0.0
PropPostDx,Tangential,tan_15,0.0
PropPostDx,Tangential,tan_16,0.0
PropPostDx,Tangential,tan_17,0.0
PropPostDx,Tangential,tan_18,0.0
PropPostDx,Tangential,tan_19,0.0
PropPostDx,Tangential,tan_2,0.0
PropPostDx,Tangential,tan_20,0.0
PropPostDx,Tangential,tan_21,0.0
PropPostDx,Tangential,tan_22,0.0
PropPostDx,Tangential,tan_23,0.0
PropPostDx,Tangential,tan_24,0.0
PropPostDx,Tangential,tan_25,0.0
PropPostDx,Tangential,tan_26,0.0
PropPostDx,Tangential,tan_27,0.0
PropPostDx,Tangential,tan_28,0.0
PropPostDx,Tangential,tan_29,0.0
PropPostDx,Tangential,tan_3,0.0
PropPostDx,Tangential,tan_30,0.0
PropPostDx,Tangential,tan_31,0.0
PropPostDx,Tangential,tan_32,0.0
PropPostDx,Tangential,tan_33,0.0
PropPostDx,Tangential,tan_34,0.0
PropPostDx,Tangential,tan_35,0.0
PropPostDx,Tangential,tan_36,0.0
PropPostDx,Tangential,tan_37,0.0
PropPostDx,Tangential,tan_38,0.0
PropPostDx,Tangential,tan_39,0.0
PropPostDx,Tangential,tan_4,0.0
PropPostDx,Tangential,tan_40,0.0
PropPostDx,Tangential,tan_41,0.0
PropPostDx,Tangential,tan_42,0.0
PropPostDx,Tangential,tan_43,0.0
PropPostDx,Tangential,tan_44,0.0
PropPostDx,Tangential,tan_45,0.0
PropPostDx,Tangential,tan_46,0.0
PropPostDx,Tangential,tan_47,0.0
PropPostDx,Tangential,tan_5,0.0
PropPostDx,Tangential,tan_6,0.0
PropPostDx,Tangential,tan_7,0.0
PropPostDx,Tangential,tan_8,0.0
PropPostDx,Tangential,tan_9,0.0
CubeID,Design,Length,0.025
CubeID,Design,Width,0.014
CubeID,Design,Height,0.004
CubeID,Design,SquareFlag,0.0
CubeID,XForm,Abs_Or_Relitive_flag,1.0
CubeID,XForm,Last_Scale,1.0
CubeID,XForm,Origin,0.0
CubeID,XForm,Scale,1.0
CubeID,XForm,X_Location,0.06
CubeID,XForm,X_Rel_Location,0.06
CubeID,XForm,X_Rel_Rotation,0.0
CubeID,XForm,X_Rotation,0.0
CubeID,XForm,Y_Location,0.0
CubeID,XForm,Y_Rel_Location,0.0
CubeID,XForm,Y_Rel_Rotation,0.0
CubeID,XForm,Y_Rotation,0.0
CubeID,XForm,Z_Location,0.903
CubeID,XForm,Z_Rel_Location,0.903
CubeID,XForm,Z_Rel_Rotation,0.0
CubeID,XForm,Z_Rotation,0.0
CubeID,Sym,Sym_Ancestor,1.0
CubeID,Sym,Sym_Ancestor_Origin_Flag,1.0
CubeID,Sym,Sym_Axial_Flag,0.0
CubeID,Sym,Sym_Planar_Flag,0.0
CubeID,Sym,Sym_Rot_N,2.0
CubeID,Attach,Eta_Attach_Location,0.0
CubeID,Attach,L_01,1.0
CubeID,Attach,L_Attach_Location,0.0
CubeID,Attach,L_Attach_Location0Len,0.0
CubeID,Attach,M_Attach_Location,0.5
CubeID,Attach,N_Attach_Location,0.5
CubeID,Attach,R_01,1.0
CubeID,Attach,R_Attach_Location,0.0
CubeID,Attach,R_Attach_Location0N,0.0
CubeID,Attach,Rots_Attach_Flag,0.0
CubeID,Attach,S_Attach_Location,0.5
CubeID,Attach,T_Attach_Location,0.5
CubeID,Attach,Trans_Attach_Flag,0.0
CubeID,Attach,U_01,1.0
CubeID,Attach,U_Attach_Location,0.0
CubeID,Attach,U_Attach_Location0N,0.0
CubeID,Attach,V_Attach_Location,0.0
CubeID,Shape,Tess_U,10.0
CubeID,Shape,Tess_W,9.0
CubeID,Shape,Wake,0.0
CubeID,Negative_Volume_Props,Negative_Volume_Flag,0.0
CubeID,WakeSettings,WakeAngle,0.0
CubeID,WakeSettings,WakeScale,2.0
CubeID,Mass_Props,CGx,0.0125
CubeID,Mass_Props,CGy,0.0
CubeID,Mass_Props,CGz,0.0
CubeID,Mass_Props,Density,1.0
CubeID,Mass_Props,Ixx,0.0
CubeID,Mass_Props,Ixy,0.0
CubeID,Mass_Props,Ixz,0.0
CubeID,Mass_Props,Iyy,0.0
CubeID,Mass_Props,Iyz,0.0
CubeID,Mass_Props,Izz,0.0
CubeID,Mass_Props,Mass_Area,1.0
CubeID,Mass_Props,Mass_Prior,1.0
CubeID,Mass_Props,PointMass,0.01
CubeID,Mass_Props,Shell_Flag,0.0
CubeID,BBox,X_Len,0.025000000000000005
CubeID,BBox,X_Min,0.06
CubeID,BBox,Y_Len,0.014
CubeID,BBox,Y_Min,-0.007
CubeID,BBox,Z_Len,0.004
CubeID,BBox,Z_Min,0.901
CubeID,EndCap,CapUMaxLength,1.0
CubeID,EndCap,CapUMaxOffset,0.0
CubeID,EndCap,CapUMaxOption,0.0
CubeID,EndCap,CapUMaxStrength,0.5
CubeID,EndCap,CapUMaxSweepFlag,0.0
CubeID,EndCap,CapUMinLength,1.0
CubeID,EndCap,CapUMinOffset,0.0
CubeID,EndCap,CapUMinOption,0.0
CubeID,EndCap,CapUMinStrength,0.5
CubeID,EndCap,CapUMinSweepFlag,0.0
CubeID,EndCap,CapUMinTess,3.0
CubeID,ParasiteDragProps,ExpandedList,0.0
CubeID,ParasiteDragProps,FFBodyEqnType,3.0
CubeID,ParasiteDragProps,FFUser,1.0
CubeID,ParasiteDragProps,FFWingEqnType,3.0
CubeID,ParasiteDragProps,IncorporatedGen,0.0
CubeID,ParasiteDragProps,PercLam,0.0
CubeID,ParasiteDragProps,Q,1.0
CubeID,ParasiteDragProps,Roughness,0.0
CubeID,ParasiteDragProps,TawTwRatio,1.0
CubeID,ParasiteDragProps,TeTwRatio,1.0
FrSky Archer,Design,Length,0.0485
FrSky Archer,Design,Width,0.033
FrSky Archer,Design,Height,0.017
FrSky Archer,Design,SquareFlag,0.0
FrSky Archer,XForm,Abs_Or_Relitive_flag,1.0
FrSky Archer,XForm,Last_Scale,1.0
FrSky Archer,XForm,Origin,0.0
FrSky Archer,XForm,Scale,1.0
FrSky Archer,XForm,X_Location,0.79
FrSky Archer,XForm,X_Rel_Location,0.79
FrSky Archer,XForm,X_Rel_Rotation,0.0
FrSky Archer,XForm,X_Rotation,0.0
FrSky Archer,XForm,Y_Location,0.0
FrSky Archer,XForm,Y_Rel_Location,0.0
FrSky Archer,XForm,Y_Rel_Rotation,0.0
FrSky Archer,XForm,Y_Rotation,0.0
FrSky Archer,XForm,Z_Location,0.898
FrSky Archer,XForm,Z_Rel_Location,0.898
FrSky Archer,XForm,Z_Rel_Rotation,0.0
FrSky Archer,XForm,Z_Rotation,0.0
FrSky Archer,Sym,Sym_Ancestor,1.0
FrSky Archer,Sym,Sym_Ancestor_Origin_Flag,1.0
FrSky Archer,Sym,Sym_Axial_Flag,0.0
FrSky Archer,Sym,Sym_Planar_Flag,0.0
FrSky Archer,Sym,Sym_Rot_N,2.0
FrSky Archer,Attach,Eta_Attach_Location,0.0
FrSky Archer,Attach,L_01,1.0
FrSky Archer,Attach,L_Attach_Location,0.0
FrSky Archer,Attach,L_Attach_Location0Len,0.0
FrSky Archer,Attach,M_Attach_Location,0.5
FrSky Archer,Attach,N_Attach_Location,0.5
FrSky Archer,Attach,R_01,1.0
FrSky Archer,Attach,R_Attach_Location,0.0
FrSky Archer,Attach,R_Attach_Location0N,0.0
FrSky Archer,Attach,Rots_Attach_Flag,0.0
FrSky Archer,Attach,S_Attach_Location,0.5
FrSky Archer,Attach,T_Attach_Location,0.5
FrSky Archer,Attach,Trans_Attach_Flag,0.0
FrSky Archer,Attach,U_01,1.0
FrSky Archer,Attach,U_Attach_Location,0.0
FrSky Archer,Attach,U_Attach_Location0N,0.0
FrSky Archer,Attach,V_Attach_Location,0.0
FrSky Archer,Shape,Tess_U,10.0
FrSky Archer,Shape,Tess_W,9.0
FrSky Archer,Shape,Wake,0.0
FrSky Archer,Negative_Volume_Props,Negative_Volume_Flag,0.0
FrSky Archer,WakeSettings,WakeAngle,0.0
FrSky Archer,WakeSettings,WakeScale,2.0
FrSky Archer,Mass_Props,CGx,0.0245
FrSky Archer,Mass_Props,CGy,0.0
FrSky Archer,Mass_Props,CGz,0.0
FrSky Archer,Mass_Props,Density,0.0
FrSky Archer,Mass_Props,Ixx,0.0
FrSky Archer,Mass_Props,Ixy,0.0
FrSky Archer,Mass_Props,Ixz,0.0
FrSky Archer,Mass_Props,Iyy,0.0
FrSky Archer,Mass_Props,Iyz,0.0
FrSky Archer,Mass_Props,Izz,0.0
FrSky Archer,Mass_Props,Mass_Area,0.0
FrSky Archer,Mass_Props,Mass_Prior,1.0
FrSky Archer,Mass_Props,PointMass,0.021
FrSky Archer,Mass_Props,Shell_Flag,0.0
FrSky Archer,BBox,X_Len,0.04850000000000001
FrSky Archer,BBox,X_Min,0.79
FrSky Archer,BBox,Y_Len,0.033
FrSky Archer,BBox,Y_Min,-0.0165
FrSky Archer,BBox,Z_Len,0.017
FrSky Archer,BBox,Z_Min,0.8895000000000001
FrSky Archer,EndCap,CapUMaxLength,1.0
FrSky Archer,EndCap,CapUMaxOffset,0.0
FrSky Archer,EndCap,CapUMaxOption,0.0
FrSky Archer,EndCap,CapUMaxStrength,0.5
FrSky Archer,EndCap,CapUMaxSweepFlag,0.0
FrSky Archer,EndCap,CapUMinLength,1.0
FrSky Archer,EndCap,CapUMinOffset,0.0
FrSky Archer,EndCap,CapUMinOption,0.0
FrSky Archer,EndCap,CapUMinStrength,0.5
FrSky Archer,EndCap,CapUMinSweepFlag,0.0
FrSky Archer,EndCap,CapUMinTess,3.0
FrSky Archer,ParasiteDragProps,ExpandedList,0.0
FrSky Archer,ParasiteDragProps,FFBodyEqnType,3.0
FrSky Archer,ParasiteDragProps,FFUser,1.0
FrSky Archer,ParasiteDragProps,FFWingEqnType,3.0
FrSky Archer,ParasiteDragProps,IncorporatedGen,0.0
FrSky Archer,ParasiteDragProps,PercLam,0.0
FrSky Archer,ParasiteDragProps,Q,1.0
FrSky Archer,ParasiteDragProps,Roughness,0.0
FrSky Archer,ParasiteDragProps,TawTwRatio,1.0
FrSky Archer,ParasiteDragProps,TeTwRatio,1.0
Tensore di corrente,Design,Length,0.044
Tensore di corrente,Design,Width,0.023
Tensore di corrente,Design,Height,0.015
Tensore di corrente,Design,SquareFlag,0.0
Tensore di corrente,XForm,Abs_Or_Relitive_flag,1.0
Tensore di corrente,XForm,Last_Scale,1.0
Tensore di corrente,XForm,Origin,0.0
Tensore di corrente,XForm,Scale,1.0
Tensore di corrente,XForm,X_Location,0.73
Tensore di corrente,XForm,X_Rel_Location,0.73
Tensore di corrente,XForm,X_Rel_Rotation,0.0
Tensore di corrente,XForm,X_Rotation,0.0
Tensore di corrente,XForm,Y_Location,0.0
Tensore di corrente,XForm,Y_Rel_Location,0.0
Tensore di corrente,XForm,Y_Rel_Rotation,0.0
Tensore di corrente,XForm,Y_Rotation,0.0
Tensore di corrente,XForm,Z_Location,0.773
Tensore di corrente,XForm,Z_Rel_Location,0.773
Tensore di corrente,XForm,Z_Rel_Rotation,0.0
Tensore di corrente,XForm,Z_Rotation,0.0
Tensore di corrente,Sym,Sym_Ancestor,1.0
Tensore di corrente,Sym,Sym_Ancestor_Origin_Flag,1.0
Tensore di corrente,Sym,Sym_Axial_Flag,0.0
Tensore di corrente,Sym,Sym_Planar_Flag,0.0
Tensore di corrente,Sym,Sym_Rot_N,2.0
Tensore di corrente,Attach,Eta_Attach_Location,0.0
Tensore di corrente,Attach,L_01,1.0
Tensore di corrente,Attach,L_Attach_Location,0.0
Tensore di corrente,Attach,L_Attach_Location0Len,0.0
Tensore di corrente,Attach,M_Attach_Location,0.5
Tensore di corrente,Attach,N_Attach_Location,0.5
Tensore di corrente,Attach,R_01,1.0
Tensore di corrente,Attach,R_Attach_Location,0.0
Tensore di corrente,Attach,R_Attach_Location0N,0.0
Tensore di corrente,Attach,Rots_Attach_Flag,0.0
Tensore di corrente,Attach,S_Attach_Location,0.5
Tensore di corrente,Attach,T_Attach_Location,0.5
Tensore di corrente,Attach,Trans_Attach_Flag,0.0
Tensore di corrente,Attach,U_01,1.0
Tensore di corrente,Attach,U_Attach_Location,0.0
Tensore di corrente,Attach,U_Attach_Location0N,0.0
Tensore di corrente,Attach,V_Attach_Location,0.0
Tensore di corrente,Shape,Tess_U,10.0
Tensore di corrente,Shape,Tess_W,9.0
Tensore di corrente,Shape,Wake,0.0
Tensore di corrente,Negative_Volume_Props,Negative_Volume_Flag,0.0
Tensore di corrente,WakeSettings,WakeAngle,0.0
Tensore di corrente,WakeSettings,WakeScale,2.0
Tensore di corrente,Mass_Props,CGx,0.022
Tensore di corrente,Mass_Props,CGy,0.0
Tensore di corrente,Mass_Props,CGz,0.0
Tensore di corrente,Mass_Props,Density,0.0
Tensore di corrente,Mass_Props,Ixx,0.0
Tensore di corrente,Mass_Props,Ixy,0.0
Tensore di corrente,Mass_Props,Ixz,0.0
Tensore di corrente,Mass_Props,Iyy,0.0
Tensore di corrente,Mass_Props,Iyz,0.0
Tensore di corrente,Mass_Props,Izz,0.0
Tensore di corrente,Mass_Props,Mass_Area,0.0
Tensore di corrente,Mass_Props,Mass_Prior,1.0
Tensore di corrente,Mass_Props,PointMass,0.022
Tensore di corrente,Mass_Props,Shell_Flag,0.0
Tensore di corrente,BBox,X_Len,0.044000000000000004
Tensore di corrente,BBox,X_Min,0.73
Tensore di corrente,BBox,Y_Len,0.023
Tensore di corrente,BBox,Y_Min,-0.0115
Tensore di corrente,BBox,Z_Len,0.015
Tensore di corrente,BBox,Z_Min,0.7655000000000001
Tensore di corrente,EndCap,CapUMaxLength,1.0
Tensore di corrente,EndCap,CapUMaxOffset,0.0
Tensore di corrente,EndCap,CapUMaxOption,0.0
Tensore di corrente,EndCap,CapUMaxStrength,0.5
Tensore di corrente,EndCap,CapUMaxSweepFlag,0.0
Tensore di corrente,EndCap,CapUMinLength,1.0
Tensore di corrente,EndCap,CapUMinOffset,0.0
Tensore di corrente,EndCap,CapUMinOption,0.0
Tensore di corrente,EndCap,CapUMinStrength,0.5
Tensore di corrente,EndCap,CapUMinSweepFlag,0.0
Tensore di corrente,EndCap,CapUMinTess,3.0
Tensore di corrente,ParasiteDragProps,ExpandedList,0.0
Tensore di corrente,ParasiteDragProps,FFBodyEqnType,3.0
Tensore di corrente,ParasiteDragProps,FFUser,1.0
Tensore di corrente,ParasiteDragProps,FFWingEqnType,3.0
Tensore di corrente,ParasiteDragProps,IncorporatedGen,0.0
Tensore di corrente,ParasiteDragProps,PercLam,0.0
Tensore di corrente,ParasiteDragProps,Q,1.0
Tensore di corrente,ParasiteDragProps,Roughness,0.0
Tensore di corrente,ParasiteDragProps,TawTwRatio,1.0
Tensore di corrente,ParasiteDragProps,TeTwRatio,1.0
Mauch021 BEC FC,Design,Length,0.059
Mauch021 BEC FC,Design,Width,0.029
Mauch021 BEC FC,Design,Height,0.013
Mauch021 BEC FC,Design,SquareFlag,0.0
Mauch021 BEC FC,XForm,Abs_Or_Relitive_flag,1.0
Mauch021 BEC FC,XForm,Last_Scale,1.0
Mauch021 BEC FC,XForm,Origin,0.0
Mauch021 BEC FC,XForm,Scale,1.0
Mauch021 BEC FC,XForm,X_Location,0.73
Mauch021 BEC FC,XForm,X_Rel_Location,0.73
Mauch021 BEC FC,XForm,X_Rel_Rotation,0.0
Mauch021 BEC FC,XForm,X_Rotation,0.0
Mauch021 BEC FC,XForm,Y_Location,0.0
Mauch021 BEC FC,XForm,Y_Rel_Location,0.0
Mauch021 BEC FC,XForm,Y_Rel_Rotation,0.0
Mauch021 BEC FC,XForm,Y_Rotation,0.0
Mauch021 BEC FC,XForm,Z_Location,0.823
Mauch021 BEC FC,XForm,Z_Rel_Location,0.823
Mauch021 BEC FC,XForm,Z_Rel_Rotation,0.0
Mauch021 BEC FC,XForm,Z_Rotation,0.0
Mauch021 BEC FC,Sym,Sym_Ancestor,1.0
Mauch021 BEC FC,Sym,Sym_Ancestor_Origin_Flag,1.0
Mauch021 BEC FC,Sym,Sym_Axial_Flag,0.0
Mauch021 BEC FC,Sym,Sym_Planar_Flag,0.0
Mauch021 BEC FC,Sym,Sym_Rot_N,2.0
Mauch021 BEC FC,Attach,Eta_Attach_Location,0.0
Mauch021 BEC FC,Attach,L_01,1.0
Mauch021 BEC FC,Attach,L_Attach_Location,0.0
Mauch021 BEC FC,Attach,L_Attach_Location0Len,0.0
Mauch021 BEC FC,Attach,M_Attach_Location,0.5
Mauch021 BEC FC,Attach,N_Attach_Location,0.5
Mauch021 BEC FC,Attach,R_01,1.0
Mauch021 BEC FC,Attach,R_Attach_Location,0.0
Mauch021 BEC FC,Attach,R_Attach_Location0N,0.0
Mauch021 BEC FC,Attach,Rots_Attach_Flag,0.0
Mauch021 BEC FC,Attach,S_Attach_Location,0.5
Mauch021 BEC FC,Attach,T_Attach_Location,0.5
Mauch021 BEC FC,Attach,Trans_Attach_Flag,0.0
Mauch021 BEC FC,Attach,U_01,1.0
Mauch021 BEC FC,Attach,U_Attach_Location,0.0
Mauch021 BEC FC,Attach,U_Attach_Location0N,0.0
Mauch021 BEC FC,Attach,V_Attach_Location,0.0
Mauch021 BEC FC,Shape,Tess_U,10.0
Mauch021 BEC FC,Shape,Tess_W,9.0
Mauch021 BEC FC,Shape,Wake,0.0
Mauch021 BEC FC,Negative_Volume_Props,Negative_Volume_Flag,0.0
Mauch021 BEC FC,WakeSettings,WakeAngle,0.0
Mauch021 BEC FC,WakeSettings,WakeScale,2.0
Mauch021 BEC FC,Mass_Props,CGx,0.0295
Mauch021 BEC FC,Mass_Props,CGy,0.0
Mauch021 BEC FC,Mass_Props,CGz,0.0
Mauch021 BEC FC,Mass_Props,Density,1.0
Mauch021 BEC FC,Mass_Props,Ixx,0.0
Mauch021 BEC FC,Mass_Props,Ixy,0.0
Mauch021 BEC FC,Mass_Props,Ixz,0.0
Mauch021 BEC FC,Mass_Props,Iyy,0.0
Mauch021 BEC FC,Mass_Props,Iyz,0.0
Mauch021 BEC FC,Mass_Props,Izz,0.0
Mauch021 BEC FC,Mass_Props,Mass_Area,1.0
Mauch021 BEC FC,Mass_Props,Mass_Prior,1.0
Mauch021 BEC FC,Mass_Props,PointMass,0.026
Mauch021 BEC FC,Mass_Props,Shell_Flag,0.0
Mauch021 BEC FC,BBox,X_Len,0.05900000000000005
Mauch021 BEC FC,BBox,X_Min,0.73
Mauch021 BEC FC,BBox,Y_Len,0.029
Mauch021 BEC FC,BBox,Y_Min,-0.0145
Mauch021 BEC FC,BBox,Z_Len,0.013
Mauch021 BEC FC,BBox,Z_Min,0.8165
Mauch021 BEC FC,EndCap,CapUMaxLength,1.0
Mauch021 BEC FC,EndCap,CapUMaxOffset,0.0
Mauch021 BEC FC,EndCap,CapUMaxOption,0.0
Mauch021 BEC FC,EndCap,CapUMaxStrength,0.5
Mauch021 BEC FC,EndCap,CapUMaxSweepFlag,0.0
Mauch021 BEC FC,EndCap,CapUMinLength,1.0
Mauch021 BEC FC,EndCap,CapUMinOffset,0.0
Mauch021 BEC FC,EndCap,CapUMinOption,0.0
Mauch021 BEC FC,EndCap,CapUMinStrength,0.5
Mauch021 BEC FC,EndCap,CapUMinSweepFlag,0.0
Mauch021 BEC FC,EndCap,CapUMinTess,3.0
Mauch021 BEC FC,ParasiteDragProps,ExpandedList,0.0
Mauch021 BEC FC,ParasiteDragProps,FFBodyEqnType,3.0
Mauch021 BEC FC,ParasiteDragProps,FFUser,1.0
Mauch021 BEC FC,ParasiteDragProps,FFWingEqnType,3.0
Mauch021 BEC FC,ParasiteDragProps,IncorporatedGen,0.0
Mauch021 BEC FC,ParasiteDragProps,PercLam,0.0
Mauch021 BEC FC,ParasiteDragProps,Q,1.0
Mauch021 BEC FC,ParasiteDragProps,Roughness,0.0
Mauch021 BEC FC,ParasiteDragProps,TawTwRatio,1.0
Mauch021 BEC FC,ParasiteDragProps,TeTwRatio,1.0
SBEC1,Design,Length,0.072
SBEC1,Design,Width,0.03
SBEC1,Design,Height,0.012
SBEC1,Design,SquareFlag,0.0
SBEC1,XForm,Abs_Or_Relitive_flag,1.0
SBEC1,XForm,Last_Scale,1.0
SBEC1,XForm,Origin,0.0
SBEC1,XForm,Scale,1.0
SBEC1,XForm,X_Location,0.57
SBEC1,XForm,X_Rel_Location,0.57
SBEC1,XForm,X_Rel_Rotation,0.0
SBEC1,XForm,X_Rotation,0.0
SBEC1,XForm,Y_Location,0.0
SBEC1,XForm,Y_Rel_Location,0.0
SBEC1,XForm,Y_Rel_Rotation,0.0
SBEC1,XForm,Y_Rotation,0.0
SBEC1,XForm,Z_Location,0.843
SBEC1,XForm,Z_Rel_Location,0.843
